0.219552,0.219552,0.219552
0.146222,0.146222,0.146222
0.146222,0.146222,0.146222
0.219552,0.219552,0.219552
0.261605,0.261605,0.261605
0.219552,0.219552,0.219552
0.256864,0.256864,0.256864
0.261605,0.261605,0.261605
0.261605,0.261605,0.261605
0.256864,0.256864,0.256864
0.247292,0.247292,0.247292
0.256864,0.256864,0.256864
0.0743057,0.0743057,0.0743057
0.247292,0.247292,0.247292
0.247292,0.247292,0.247292
0.0743057,0.0743057,0.0743057
0.0371605,0.0371605,0.0371605
0.0743057,0.0743057,0.0743057
0.0688448,0.0688448,0.0688448
0.0371605,0.0371605,0.0371605
0.0371605,0.0371605,0.0371605
0.0688448,0.0688448,0.0688448
0.0344428,0.0344428,0.0344428
0.0688448,0.0688448,0.0688448
0.0671156,0.0671156,0.0671156
0.0344428,0.0344428,0.0344428
0.0344428,0.0344428,0.0344428
0.0671156,0.0671156,0.0671156
0.110558,0.110558,0.110558
0.0671156,0.0671156,0.0671156
0.10028,0.10028,0.10028
0.110558,0.110558,0.110558
0.110558,0.110558,0.110558
0.10028,0.10028,0.10028
0.12754,0.12754,0.12754
0.10028,0.10028,0.10028
0.170592,0.170592,0.170592
0.12754,0.12754,0.12754
0.12754,0.12754,0.12754
0.170592,0.170592,0.170592
0.170112,0.170112,0.170112
0.170592,0.170592,0.170592
0.141188,0.141188,0.141188
0.170112,0.170112,0.170112
0.170112,0.170112,0.170112
0.141188,0.141188,0.141188
0.229708,0.229708,0.229708
0.141188,0.141188,0.141188
0.136403,0.136403,0.136403
0.229708,0.229708,0.229708
0.229708,0.229708,0.229708
0.136403,0.136403,0.136403
0.144787,0.144787,0.144787
0.136403,0.136403,0.136403
0.287263,0.287263,0.287263
0.144787,0.144787,0.144787
0.144787,0.144787,0.144787
0.287263,0.287263,0.287263
0.185372,0.185372,0.185372
0.287263,0.287263,0.287263
0.0665703,0.0665703,0.0665703
0.185372,0.185372,0.185372
0.185372,0.185372,0.185372
0.0665703,0.0665703,0.0665703
0.0724019,0.0724019,0.0724019
0.0665703,0.0665703,0.0665703
-0.163003,-0.163003,-0.163003
0.0724019,0.0724019,0.0724019
0.0724019,0.0724019,0.0724019
-0.163003,-0.163003,-0.163003
-0.100474,-0.100474,-0.100474
-0.163003,-0.163003,-0.163003
-0.074125,-0.074125,-0.074125
-0.100474,-0.100474,-0.100474
-0.100474,-0.100474,-0.100474
-0.074125,-0.074125,-0.074125
-0.0556225,-0.0556225,-0.0556225
-0.074125,-0.074125,-0.074125
-0.0371572,-0.0371572,-0.0371572
-0.0556225,-0.0556225,-0.0556225
-0.0556225,-0.0556225,-0.0556225
-0.0371572,-0.0371572,-0.0371572
0.0387927,0.0387927,0.0387927
-0.0371572,-0.0371572,-0.0371572
0.0886289,0.0886289,0.0886289
0.0387927,0.0387927,0.0387927
0.0387927,0.0387927,0.0387927
0.0886289,0.0886289,0.0886289
0.124309,0.124309,0.124309
0.0886289,0.0886289,0.0886289
0.088467,0.088467,0.088467
0.124309,0.124309,0.124309
0.124309,0.124309,0.124309
0.088467,0.088467,0.088467
0.109005,0.109005,0.109005
0.088467,0.088467,0.088467
0,0,0
0.109005,0.109005,0.109005
0.109005,0.109005,0.109005
0,0,0
0.110891,0.110891,0.110891
0,0,0
0.0488533,0.0488533,0.0488533
0.110891,0.110891,0.110891
0.110891,0.110891,0.110891
0.0488533,0.0488533,0.0488533
0.141716,0.141716,0.141716
0.0488533,0.0488533,0.0488533
-0.0493864,-0.0493864,-0.0493864
0.141716,0.141716,0.141716
0.141716,0.141716,0.141716
-0.0493864,-0.0493864,-0.0493864
0.175369,0.175369,0.175369
-0.0493864,-0.0493864,-0.0493864
0.0850055,0.0850055,0.0850055
0.175369,0.175369,0.175369
0.175369,0.175369,0.175369
0.0850055,0.0850055,0.0850055
0.24882,0.24882,0.24882
0.0850055,0.0850055,0.0850055
0.529297,0.529297,0.529297
0.24882,0.24882,0.24882
0.24882,0.24882,0.24882
0.529297,0.529297,0.529297
0.406121,0.406121,0.406121
0.529297,0.529297,0.529297
0.478636,0.478636,0.478636
0.406121,0.406121,0.406121
0.406121,0.406121,0.406121
0.478636,0.478636,0.478636
0.44957,0.44957,0.44957
0.478636,0.478636,0.478636
0.418253,0.418253,0.418253
0.44957,0.44957,0.44957
0.44957,0.44957,0.44957
0.418253,0.418253,0.418253
0.484911,0.484911,0.484911
0.418253,0.418253,0.418253
0.516902,0.516902,0.516902
0.484911,0.484911,0.484911
0.484911,0.484911,0.484911
0.516902,0.516902,0.516902
0.471645,0.471645,0.471645
0.516902,0.516902,0.516902
0.382451,0.382451,0.382451
0.471645,0.471645,0.471645
0.471645,0.471645,0.471645
0.382451,0.382451,0.382451
0.234414,0.234414,0.234414
0.382451,0.382451,0.382451
0.0935337,0.0935337,0.0935337
0.234414,0.234414,0.234414
0.234414,0.234414,0.234414
0.0935337,0.0935337,0.0935337
0.022383,0.022383,0.022383
0.0935337,0.0935337,0.0935337
-0.0498137,-0.0498137,-0.0498137
0.022383,0.022383,0.022383
0.022383,0.022383,0.022383
-0.0498137,-0.0498137,-0.0498137
-0.0249223,-0.0249223,-0.0249223
-0.0498137,-0.0498137,-0.0498137
0.0498137,0.0498137,0.0498137
-0.0249223,-0.0249223,-0.0249223
-0.0249223,-0.0249223,-0.0249223
0.0498137,0.0498137,0.0498137
0.0498137,0.0498137,0.0498137
0.0498137,0.0498137,0.0498137
0,0,0
0.0498137,0.0498137,0.0498137
0.0498137,0.0498137,0.0498137
0,0,0
0,0,0
0,0,0
-0.277949,-0.277949,-0.277949
0,0,0
0,0,0
-0.277949,-0.277949,-0.277949
-0.296261,-0.296261,-0.296261
-0.277949,-0.277949,-0.277949
-0.538954,-0.538954,-0.538954
-0.296261,-0.296261,-0.296261
-0.296261,-0.296261,-0.296261
-0.538954,-0.538954,-0.538954
-0.541503,-0.541503,-0.541503
-0.538954,-0.538954,-0.538954
-0.598927,-0.598927,-0.598927
-0.541503,-0.541503,-0.541503
-0.541503,-0.541503,-0.541503
-0.598927,-0.598927,-0.598927
-0.572172,-0.572172,-0.572172
-0.598927,-0.598927,-0.598927
-0.475615,-0.475615,-0.475615
-0.572172,-0.572172,-0.572172
-0.572172,-0.572172,-0.572172
-0.475615,-0.475615,-0.475615
-0.460003,-0.460003,-0.460003
-0.475615,-0.475615,-0.475615
-0.329252,-0.329252,-0.329252
-0.460003,-0.460003,-0.460003
-0.460003,-0.460003,-0.460003
-0.329252,-0.329252,-0.329252
-0.307342,-0.307342,-0.307342
-0.329252,-0.329252,-0.329252
-0.194285,-0.194285,-0.194285
-0.307342,-0.307342,-0.307342
-0.307342,-0.307342,-0.307342
-0.194285,-0.194285,-0.194285
-0.146365,-0.146365,-0.146365
-0.194285,-0.194285,-0.194285
-0.145187,-0.145187,-0.145187
-0.146365,-0.146365,-0.146365
-0.146365,-0.146365,-0.146365
-0.145187,-0.145187,-0.145187
-0.142445,-0.142445,-0.142445
-0.145187,-0.145187,-0.145187
-0.142194,-0.142194,-0.142194
-0.142445,-0.142445,-0.142445
-0.142445,-0.142445,-0.142445
-0.142194,-0.142194,-0.142194
-0.189056,-0.189056,-0.189056
-0.142194,-0.142194,-0.142194
-0.169794,-0.169794,-0.169794
-0.189056,-0.189056,-0.189056
-0.189056,-0.189056,-0.189056
-0.169794,-0.169794,-0.169794
-0.18472,-0.18472,-0.18472
-0.169794,-0.169794,-0.169794
-0.344507,-0.344507,-0.344507
-0.18472,-0.18472,-0.18472
-0.18472,-0.18472,-0.18472
-0.344507,-0.344507,-0.344507
-0.353425,-0.353425,-0.353425
-0.344507,-0.344507,-0.344507
-0.58183,-0.58183,-0.58183
-0.353425,-0.353425,-0.353425
-0.353425,-0.353425,-0.353425
-0.58183,-0.58183,-0.58183
-0.622527,-0.622527,-0.622527
-0.58183,-0.58183,-0.58183
-0.686503,-0.686503,-0.686503
-0.622527,-0.622527,-0.622527
-0.622527,-0.622527,-0.622527
-0.686503,-0.686503,-0.686503
-0.676006,-0.676006,-0.676006
-0.686503,-0.686503,-0.686503
-0.0607278,-0.0607278,-0.0607278
-0.676006,-0.676006,-0.676006
-0.676006,-0.676006,-0.676006
-0.0607278,-0.0607278,-0.0607278
0.0696937,0.0696937,0.0696937
-0.0607278,-0.0607278,-0.0607278
0.475358,0.475358,0.475358
0.0696937,0.0696937,0.0696937
0.0696937,0.0696937,0.0696937
0.475358,0.475358,0.475358
0.572013,0.572013,0.572013
0.475358,0.475358,0.475358
0.312162,0.312162,0.312162
0.572013,0.572013,0.572013
0.572013,0.572013,0.572013
0.312162,0.312162,0.312162
0.287734,0.287734,0.287734
0.312162,0.312162,0.312162
0.403239,0.403239,0.403239
0.287734,0.287734,0.287734
0.287734,0.287734,0.287734
0.403239,0.403239,0.403239
0.272516,0.272516,0.272516
0.403239,0.403239,0.403239
0.399611,0.399611,0.399611
0.272516,0.272516,0.272516
0.272516,0.272516,0.272516
0.399611,0.399611,0.399611
0.349917,0.349917,0.349917
0.399611,0.399611,0.399611
0.0538886,0.0538886,0.0538886
0.349917,0.349917,0.349917
0.349917,0.349917,0.349917
0.0538886,0.0538886,0.0538886
0.0183557,0.0183557,0.0183557
0.0538886,0.0538886,0.0538886
-0.255076,-0.255076,-0.255076
0.0183557,0.0183557,0.0183557
0.0183557,0.0183557,0.0183557
-0.255076,-0.255076,-0.255076
-0.357877,-0.357877,-0.357877
-0.255076,-0.255076,-0.255076
-0.439593,-0.439593,-0.439593
-0.357877,-0.357877,-0.357877
-0.357877,-0.357877,-0.357877
-0.439593,-0.439593,-0.439593
-0.441555,-0.441555,-0.441555
-0.439593,-0.439593,-0.439593
-0.403239,-0.403239,-0.403239
-0.441555,-0.441555,-0.441555
-0.441555,-0.441555,-0.441555
-0.403239,-0.403239,-0.403239
-0.49719,-0.49719,-0.49719
-0.403239,-0.403239,-0.403239
-0.362526,-0.362526,-0.362526
-0.49719,-0.49719,-0.49719
-0.49719,-0.49719,-0.49719
-0.362526,-0.362526,-0.362526
-0.338411,-0.338411,-0.338411
-0.362526,-0.362526,-0.362526
-0.32225,-0.32225,-0.32225
-0.338411,-0.338411,-0.338411
-0.338411,-0.338411,-0.338411
-0.32225,-0.32225,-0.32225
-0.275619,-0.275619,-0.275619
-0.32225,-0.32225,-0.32225
-0.050047,-0.050047,-0.050047
-0.275619,-0.275619,-0.275619
-0.275619,-0.275619,-0.275619
-0.050047,-0.050047,-0.050047
-0.150744,-0.150744,-0.150744
-0.050047,-0.050047,-0.050047
-0.265684,-0.265684,-0.265684
-0.150744,-0.150744,-0.150744
-0.150744,-0.150744,-0.150744
-0.265684,-0.265684,-0.265684
-0.154229,-0.154229,-0.154229
-0.265684,-0.265684,-0.265684
-0.627806,-0.627806,-0.627806
-0.154229,-0.154229,-0.154229
-0.154229,-0.154229,-0.154229
-0.627806,-0.627806,-0.627806
-0.600649,-0.600649,-0.600649
-0.627806,-0.627806,-0.627806
-0.721225,-0.721225,-0.721225
-0.600649,-0.600649,-0.600649
-0.600649,-0.600649,-0.600649
-0.721225,-0.721225,-0.721225
-0.761629,-0.761629,-0.761629
-0.721225,-0.721225,-0.721225
-0.660305,-0.660305,-0.660305
-0.761629,-0.761629,-0.761629
-0.761629,-0.761629,-0.761629
-0.660305,-0.660305,-0.660305
-0.682676,-0.682676,-0.682676
-0.660305,-0.660305,-0.660305
-0.253286,-0.253286,-0.253286
-0.682676,-0.682676,-0.682676
-0.682676,-0.682676,-0.682676
-0.253286,-0.253286,-0.253286
-0.367364,-0.367364,-0.367364
-0.253286,-0.253286,-0.253286
0.423976,0.423976,0.423976
-0.367364,-0.367364,-0.367364
-0.367364,-0.367364,-0.367364
0.423976,0.423976,0.423976
0.325801,0.325801,0.325801
0.423976,0.423976,0.423976
0.638522,0.638522,0.638522
0.325801,0.325801,0.325801
0.325801,0.325801,0.325801
0.638522,0.638522,0.638522
0.648592,0.648592,0.648592
0.638522,0.638522,0.638522
0.473793,0.473793,0.473793
0.648592,0.648592,0.648592
0.648592,0.648592,0.648592
0.473793,0.473793,0.473793
0.538028,0.538028,0.538028
0.473793,0.473793,0.473793
0.475615,0.475615,0.475615
0.538028,0.538028,0.538028
0.538028,0.538028,0.538028
0.475615,0.475615,0.475615
0.504726,0.504726,0.504726
0.475615,0.475615,0.475615
0.543951,0.543951,0.543951
0.504726,0.504726,0.504726
0.504726,0.504726,0.504726
0.543951,0.543951,0.543951
0.526949,0.526949,0.526949
0.543951,0.543951,0.543951
0.124926,0.124926,0.124926
0.526949,0.526949,0.526949
0.526949,0.526949,0.526949
0.124926,0.124926,0.124926
0.164193,0.164193,0.164193
0.124926,0.124926,0.124926
-0.191672,-0.191672,-0.191672
0.164193,0.164193,0.164193
0.164193,0.164193,0.164193
-0.191672,-0.191672,-0.191672
-0.121184,-0.121184,-0.121184
-0.191672,-0.191672,-0.191672
-0.266178,-0.266178,-0.266178
-0.121184,-0.121184,-0.121184
-0.121184,-0.121184,-0.121184
-0.266178,-0.266178,-0.266178
-0.202951,-0.202951,-0.202951
-0.266178,-0.266178,-0.266178
-0.216472,-0.216472,-0.216472
-0.202951,-0.202951,-0.202951
-0.202951,-0.202951,-0.202951
-0.216472,-0.216472,-0.216472
-0.270025,-0.270025,-0.270025
-0.216472,-0.216472,-0.216472
-0.1396,-0.1396,-0.1396
-0.270025,-0.270025,-0.270025
-0.270025,-0.270025,-0.270025
-0.1396,-0.1396,-0.1396
-0.234799,-0.234799,-0.234799
-0.1396,-0.1396,-0.1396
-0.426936,-0.426936,-0.426936
-0.234799,-0.234799,-0.234799
-0.234799,-0.234799,-0.234799
-0.426936,-0.426936,-0.426936
-0.455135,-0.455135,-0.455135
-0.426936,-0.426936,-0.426936
-0.591865,-0.591865,-0.591865
-0.455135,-0.455135,-0.455135
-0.455135,-0.455135,-0.455135
-0.591865,-0.591865,-0.591865
-0.610507,-0.610507,-0.610507
-0.591865,-0.591865,-0.591865
-0.502735,-0.502735,-0.502735
-0.610507,-0.610507,-0.610507
-0.610507,-0.610507,-0.610507
-0.502735,-0.502735,-0.502735
-0.549342,-0.549342,-0.549342
-0.502735,-0.502735,-0.502735
-0.281419,-0.281419,-0.281419
-0.549342,-0.549342,-0.549342
-0.549342,-0.549342,-0.549342
-0.281419,-0.281419,-0.281419
-0.423196,-0.423196,-0.423196
-0.281419,-0.281419,-0.281419
-0.312624,-0.312624,-0.312624
-0.423196,-0.423196,-0.423196
-0.423196,-0.423196,-0.423196
-0.312624,-0.312624,-0.312624
-0.352894,-0.352894,-0.352894
-0.312624,-0.312624,-0.312624
-0.0874638,-0.0874638,-0.0874638
-0.352894,-0.352894,-0.352894
-0.352894,-0.352894,-0.352894
-0.0874638,-0.0874638,-0.0874638
-0.0799884,-0.0799884,-0.0799884
-0.0874638,-0.0874638,-0.0874638
0.488171,0.488171,0.488171
-0.0799884,-0.0799884,-0.0799884
-0.0799884,-0.0799884,-0.0799884
0.488171,0.488171,0.488171
0.40315,0.40315,0.40315
0.488171,0.488171,0.488171
0.593529,0.593529,0.593529
0.40315,0.40315,0.40315
0.40315,0.40315,0.40315
0.593529,0.593529,0.593529
0.604616,0.604616,0.604616
0.593529,0.593529,0.593529
0.359376,0.359376,0.359376
0.604616,0.604616,0.604616
0.604616,0.604616,0.604616
0.359376,0.359376,0.359376
0.517257,0.517257,0.517257
0.359376,0.359376,0.359376
0.237587,0.237587,0.237587
0.517257,0.517257,0.517257
0.517257,0.517257,0.517257
0.237587,0.237587,0.237587
0.36346,0.36346,0.36346
0.237587,0.237587,0.237587
0.242251,0.242251,0.242251
0.36346,0.36346,0.36346
0.36346,0.36346,0.36346
0.242251,0.242251,0.242251
0.264466,0.264466,0.264466
0.242251,0.242251,0.242251
0.301214,0.301214,0.301214
0.264466,0.264466,0.264466
0.264466,0.264466,0.264466
0.301214,0.301214,0.301214
0.362721,0.362721,0.362721
0.301214,0.301214,0.301214
0.291118,0.291118,0.291118
0.362721,0.362721,0.362721
0.362721,0.362721,0.362721
0.291118,0.291118,0.291118
0.322396,0.322396,0.322396
0.291118,0.291118,0.291118
0.234603,0.234603,0.234603
0.322396,0.322396,0.322396
0.322396,0.322396,0.322396
0.234603,0.234603,0.234603
0.131601,0.131601,0.131601
0.234603,0.234603,0.234603
0.280146,0.280146,0.280146
0.131601,0.131601,0.131601
0.131601,0.131601,0.131601
0.280146,0.280146,0.280146
0.176628,0.176628,0.176628
0.280146,0.280146,0.280146
0.259161,0.259161,0.259161
0.176628,0.176628,0.176628
0.176628,0.176628,0.176628
0.259161,0.259161,0.259161
0.22785,0.22785,0.22785
-0.285232,-0.285232,-0.285232
-0.198247,-0.198247,-0.198247
-0.378681,-0.378681,-0.378681
-0.378681,-0.378681,-0.378681
-0.198247,-0.198247,-0.198247
-0.285159,-0.285159,-0.285159
-0.198247,-0.198247,-0.198247
-0.198147,-0.198147,-0.198147
-0.285159,-0.285159,-0.285159
-0.285159,-0.285159,-0.285159
-0.198147,-0.198147,-0.198147
-0.256933,-0.256933,-0.256933
-0.198147,-0.198147,-0.198147
-0.26182,-0.26182,-0.26182
-0.256933,-0.256933,-0.256933
-0.256933,-0.256933,-0.256933
-0.26182,-0.26182,-0.26182
-0.0827982,-0.0827982,-0.0827982
-0.26182,-0.26182,-0.26182
-0.120245,-0.120245,-0.120245
-0.0827982,-0.0827982,-0.0827982
-0.0827982,-0.0827982,-0.0827982
-0.120245,-0.120245,-0.120245
0.399121,0.399121,0.399121
-0.120245,-0.120245,-0.120245
0.209197,0.209197,0.209197
0.399121,0.399121,0.399121
0.399121,0.399121,0.399121
0.209197,0.209197,0.209197
0.307775,0.307775,0.307775
0.209197,0.209197,0.209197
0.0363536,0.0363536,0.0363536
0.307775,0.307775,0.307775
0.307775,0.307775,0.307775
0.0363536,0.0363536,0.0363536
-0.286568,-0.286568,-0.286568
0.0363536,0.0363536,0.0363536
0.00196522,0.00196522,0.00196522
-0.286568,-0.286568,-0.286568
-0.286568,-0.286568,-0.286568
0.00196522,0.00196522,0.00196522
-0.278221,-0.278221,-0.278221
0.00196522,0.00196522,0.00196522
0.360779,0.360779,0.360779
-0.278221,-0.278221,-0.278221
-0.278221,-0.278221,-0.278221
0.360779,0.360779,0.360779
0.279566,0.279566,0.279566
0.360779,0.360779,0.360779
0.322903,0.322903,0.322903
0.279566,0.279566,0.279566
0.279566,0.279566,0.279566
0.322903,0.322903,0.322903
0.206295,0.206295,0.206295
0.322903,0.322903,0.322903
0.176306,0.176306,0.176306
0.206295,0.206295,0.206295
0.206295,0.206295,0.206295
0.176306,0.176306,0.176306
-0.0371969,-0.0371969,-0.0371969
0.176306,0.176306,0.176306
0.110912,0.110912,0.110912
-0.0371969,-0.0371969,-0.0371969
-0.0371969,-0.0371969,-0.0371969
0.110912,0.110912,0.110912
0.0243064,0.0243064,0.0243064
0.110912,0.110912,0.110912
0.126199,0.126199,0.126199
0.0243064,0.0243064,0.0243064
0.0243064,0.0243064,0.0243064
0.126199,0.126199,0.126199
0.11218,0.11218,0.11218
0.126199,0.126199,0.126199
0.0133317,0.0133317,0.0133317
0.11218,0.11218,0.11218
0.11218,0.11218,0.11218
0.0133317,0.0133317,0.0133317
0.0465273,0.0465273,0.0465273
0.0133317,0.0133317,0.0133317
0.0605287,0.0605287,0.0605287
0.0465273,0.0465273,0.0465273
0.0465273,0.0465273,0.0465273
0.0605287,0.0605287,0.0605287
0.148839,0.148839,0.148839
0.0605287,0.0605287,0.0605287
0.146222,0.146222,0.146222
0.148839,0.148839,0.148839
0.148839,0.148839,0.148839
0.146222,0.146222,0.146222
0.258612,0.258612,0.258612
0.146222,0.146222,0.146222
0.261605,0.261605,0.261605
0.258612,0.258612,0.258612
0.258612,0.258612,0.258612
0.261605,0.261605,0.261605
0.289292,0.289292,0.289292
0.261605,0.261605,0.261605
0.247292,0.247292,0.247292
0.289292,0.289292,0.289292
0.289292,0.289292,0.289292
0.247292,0.247292,0.247292
0.147419,0.147419,0.147419
0.247292,0.247292,0.247292
0.0371605,0.0371605,0.0371605
0.147419,0.147419,0.147419
0.147419,0.147419,0.147419
0.0371605,0.0371605,0.0371605
-0.0511319,-0.0511319,-0.0511319
0.0371605,0.0371605,0.0371605
0.0344428,0.0344428,0.0344428
-0.0511319,-0.0511319,-0.0511319
-0.0511319,-0.0511319,-0.0511319
0.0344428,0.0344428,0.0344428
-0.000759016,-0.000759016,-0.000759016
0.0344428,0.0344428,0.0344428
0.110558,0.110558,0.110558
-0.000759016,-0.000759016,-0.000759016
-0.000759016,-0.000759016,-0.000759016
0.110558,0.110558,0.110558
0.169401,0.169401,0.169401
0.110558,0.110558,0.110558
0.12754,0.12754,0.12754
0.169401,0.169401,0.169401
0.169401,0.169401,0.169401
0.12754,0.12754,0.12754
0.21701,0.21701,0.21701
0.12754,0.12754,0.12754
0.170112,0.170112,0.170112
0.21701,0.21701,0.21701
0.21701,0.21701,0.21701
0.170112,0.170112,0.170112
0.204672,0.204672,0.204672
0.170112,0.170112,0.170112
0.229708,0.229708,0.229708
0.204672,0.204672,0.204672
0.204672,0.204672,0.204672
0.229708,0.229708,0.229708
0.327365,0.327365,0.327365
0.229708,0.229708,0.229708
0.144787,0.144787,0.144787
0.327365,0.327365,0.327365
0.327365,0.327365,0.327365
0.144787,0.144787,0.144787
0.210623,0.210623,0.210623
0.144787,0.144787,0.144787
0.185372,0.185372,0.185372
0.210623,0.210623,0.210623
0.210623,0.210623,0.210623
0.185372,0.185372,0.185372
0.059294,0.059294,0.059294
0.185372,0.185372,0.185372
0.0724019,0.0724019,0.0724019
0.059294,0.059294,0.059294
0.059294,0.059294,0.059294
0.0724019,0.0724019,0.0724019
0.0585781,0.0585781,0.0585781
0.0724019,0.0724019,0.0724019
-0.100474,-0.100474,-0.100474
0.0585781,0.0585781,0.0585781
0.0585781,0.0585781,0.0585781
-0.100474,-0.100474,-0.100474
0.0214907,0.0214907,0.0214907
-0.100474,-0.100474,-0.100474
-0.0556225,-0.0556225,-0.0556225
0.0214907,0.0214907,0.0214907
0.0214907,0.0214907,0.0214907
-0.0556225,-0.0556225,-0.0556225
0.0243557,0.0243557,0.0243557
-0.0556225,-0.0556225,-0.0556225
0.0387927,0.0387927,0.0387927
0.0243557,0.0243557,0.0243557
0.0243557,0.0243557,0.0243557
0.0387927,0.0387927,0.0387927
0.126744,0.126744,0.126744
0.0387927,0.0387927,0.0387927
0.124309,0.124309,0.124309
0.126744,0.126744,0.126744
0.126744,0.126744,0.126744
0.124309,0.124309,0.124309
0.191217,0.191217,0.191217
0.124309,0.124309,0.124309
0.109005,0.109005,0.109005
0.191217,0.191217,0.191217
0.191217,0.191217,0.191217
0.109005,0.109005,0.109005
0.15416,0.15416,0.15416
0.109005,0.109005,0.109005
0.110891,0.110891,0.110891
0.15416,0.15416,0.15416
0.15416,0.15416,0.15416
0.110891,0.110891,0.110891
0.275047,0.275047,0.275047
0.110891,0.110891,0.110891
0.141716,0.141716,0.141716
0.275047,0.275047,0.275047
0.275047,0.275047,0.275047
0.141716,0.141716,0.141716
0.372618,0.372618,0.372618
0.141716,0.141716,0.141716
0.175369,0.175369,0.175369
0.372618,0.372618,0.372618
0.372618,0.372618,0.372618
0.175369,0.175369,0.175369
0.501316,0.501316,0.501316
0.175369,0.175369,0.175369
0.24882,0.24882,0.24882
0.501316,0.501316,0.501316
0.501316,0.501316,0.501316
0.24882,0.24882,0.24882
0.377026,0.377026,0.377026
0.24882,0.24882,0.24882
0.406121,0.406121,0.406121
0.377026,0.377026,0.377026
0.377026,0.377026,0.377026
0.406121,0.406121,0.406121
0.164516,0.164516,0.164516
0.406121,0.406121,0.406121
0.44957,0.44957,0.44957
0.164516,0.164516,0.164516
0.164516,0.164516,0.164516
0.44957,0.44957,0.44957
0.4332,0.4332,0.4332
0.44957,0.44957,0.44957
0.484911,0.484911,0.484911
0.4332,0.4332,0.4332
0.4332,0.4332,0.4332
0.484911,0.484911,0.484911
0.546236,0.546236,0.546236
0.484911,0.484911,0.484911
0.471645,0.471645,0.471645
0.546236,0.546236,0.546236
0.546236,0.546236,0.546236
0.471645,0.471645,0.471645
0.336701,0.336701,0.336701
0.471645,0.471645,0.471645
0.234414,0.234414,0.234414
0.336701,0.336701,0.336701
0.336701,0.336701,0.336701
0.234414,0.234414,0.234414
0.0139634,0.0139634,0.0139634
0.234414,0.234414,0.234414
0.022383,0.022383,0.022383
0.0139634,0.0139634,0.0139634
0.0139634,0.0139634,0.0139634
0.022383,0.022383,0.022383
-0.0492947,-0.0492947,-0.0492947
0.022383,0.022383,0.022383
-0.0249223,-0.0249223,-0.0249223
-0.0492947,-0.0492947,-0.0492947
-0.0492947,-0.0492947,-0.0492947
-0.0249223,-0.0249223,-0.0249223
0,0,0
